x,y,V
0.78,0.1,1.08054
0.8,0.1,1.08269
0.82,0.1,1.08486
0.84,0.1,1.08702
0.86,0.1,1.0892
0.88,0.1,1.09138
0.9,0.1,1.09356
0.92,0.1,1.09575
0.94,0.1,1.09794
0.96,0.1,1.10014
0.98,0.1,1.10234
1,0.1,1.10455
1.02,0.1,1.10676
1.04,0.1,1.10898
1.06,0.1,1.1112
1.08,0.1,1.11343
1.1,0.1,1.11566
1.12,0.1,1.1179
1.14,0.1,1.12014
1.16,0.1,1.12239
1.18,0.1,1.12464
1.2,0.1,1.1269
1.22,0.1,1.12917
1.24,0.1,1.13143
1.26,0.1,1.13371
1.28,0.1,1.13599
1.3,0.1,1.13827
1.32,0.1,1.14056
1.34,0.1,1.14285
1.36,0.1,1.14515
1.38,0.1,1.14746
1.4,0.1,1.14977
1.42,0.1,1.15208
1.44,0.1,1.1544
1.46,0.1,1.15673
1.48,0.1,1.15906
1.5,0.1,1.16139
1.52,0.1,1.16373
1.54,0.1,1.16608
1.56,0.1,1.16843
1.58,0.1,1.17078
1.6,0.1,1.17314
1.62,0.1,1.17551
1.64,0.1,1.17788
1.66,0.1,1.18026
1.68,0.1,1.18264
1.7,0.1,1.18502
1.72,0.1,1.18741
1.74,0.1,1.18981
1.76,0.1,1.19221
1.78,0.1,1.19461
1.8,0.1,1.19703
1.82,0.1,1.19944
1.84,0.1,1.20186
1.86,0.1,1.20429
1.88,0.1,1.20672
1.9,0.1,1.20915
1.92,0.1,1.21159
1.94,0.1,1.21404
1.96,0.1,1.21649
1.98,0.1,1.21894
2,0.1,1.2214
0,0.11,1
0.02,0.11,1.00218
0.04,0.11,1.00437
0.06,0.11,1.00656
0.08,0.11,1.00875
0.1,0.11,1.01095
0.12,0.11,1.01316
0.14,0.11,1.01537
0.16,0.11,1.01759
0.18,0.11,1.01981
0.2,0.11,1.02203
