x,y,V
1.12,0.64,0.230241
1.14,0.64,0.249817
1.16,0.64,0.270192
1.18,0.64,0.291369
1.2,0.64,0.313347
1.22,0.64,0.336125
1.24,0.64,0.359705
1.26,0.64,0.384086
1.28,0.64,0.409268
1.3,0.64,0.435251
1.32,0.64,0.462036
1.34,0.64,0.489622
1.36,0.64,0.51801
1.38,0.64,0.547199
1.4,0.64,0.57719
1.42,0.64,0.607983
1.44,0.64,0.639577
1.46,0.64,0.671973
1.48,0.64,0.70517
1.5,0.64,0.739169
1.52,0.64,0.77397
1.54,0.64,0.809573
1.56,0.64,0.845977
1.58,0.64,0.883183
1.6,0.64,0.92119
1.62,0.64,0.959999
1.64,0.64,0.99961
1.66,0.64,1.04002
1.68,0.64,1.08124
1.7,0.64,1.12325
1.72,0.64,1.16607
1.74,0.64,1.20969
1.76,0.64,1.25411
1.78,0.64,1.29933
1.8,0.64,1.34535
1.82,0.64,1.39217
1.84,0.64,1.43979
1.86,0.64,1.48822
1.88,0.64,1.53744
1.9,0.64,1.58747
1.92,0.64,1.63829
1.94,0.64,1.68992
1.96,0.64,1.74235
1.98,0.64,1.79557
2,0.64,1.8496
1,0.68,0.1024
1.02,0.68,0.115572
1.04,0.68,0.129544
1.06,0.68,0.144316
1.08,0.68,0.159889
1.1,0.68,0.176262
1.12,0.68,0.193436
1.14,0.68,0.21141
1.16,0.68,0.230185
1.18,0.68,0.249761
1.2,0.68,0.270138
1.22,0.68,0.291315
1.24,0.68,0.313294
1.26,0.68,0.336074
1.28,0.68,0.359656
1.3,0.68,0.384039
1.32,0.68,0.409223
1.34,0.68,0.435209
1.36,0.68,0.461996
1.38,0.68,0.489585
1.4,0.68,0.517975
1.42,0.68,0.547167
1.44,0.68,0.577161
1.46,0.68,0.607957
1.48,0.68,0.639554
1.5,0.68,0.671953
1.52,0.68,0.705154
1.54,0.68,0.739157
1.56,0.68,0.773961
1.58,0.68,0.809567
1.6,0.68,0.845975
1.62,0.68,0.883185
1.64,0.68,0.921196
1.66,0.68,0.960009
1.68,0.68,0.999623
1.7,0.68,1.04004
1.72,0.68,1.08126
1.74,0.68,1.12327
1.76,0.68,1.16609
1.78,0.68,1.20972
1.8,0.68,1.25414
1.82,0.68,1.29936
1.84,0.68,1.34538
1.86,0.68,1.39221
1.88,0.68,1.43984
1.9,0.68,1.48826
1.92,0.68,1.53749
1.94,0.68,1.58752
1.96,0.68,1.63834
1.98,0.68,1.68997
2,0.68,1.7424
1,0.72,0.0784
1.02,0.72,0.0899711
1.04,0.72,0.102342
1.06,0.72,0.115514
1.08,0.72,0.129485
1.1,0.72,0.144258
1.12,0.72,0.159831
1.14,0.72,0.176204
